ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2021-12-21 08:01:00+00:00,,,,0,0,,0.0,
2021-12-21 08:02:00+00:00,,,,0,0,,0.0,
2021-12-21 08:03:00+00:00,,,,0,0,,0.0,
2021-12-21 08:04:00+00:00,,,,0,0,,0.0,
2021-12-21 08:05:00+00:00,,,,0,0,,0.0,
2021-12-21 08:06:00+00:00,,,,0,0,,0.0,
2021-12-21 08:07:00+00:00,,,,0,0,,0.0,
2021-12-21 08:08:00+00:00,,,,0,0,,0.0,
2021-12-21 08:09:00+00:00,,,,0,0,,0.0,
2021-12-21 08:10:00+00:00,,,,0,0,,0.0,
2021-12-21 08:11:00+00:00,,,,0,0,,0.0,
2021-12-21 08:12:00+00:00,,,,0,0,,0.0,
2021-12-21 08:13:00+00:00,,,,0,0,,0.0,
2021-12-21 08:14:00+00:00,,,,0,0,,0.0,
2021-12-21 08:15:00+00:00,,,,0,0,,0.0,
2021-12-21 08:16:00+00:00,,,,0,0,,0.0,
2021-12-21 08:17:00+00:00,,,,0,0,,0.0,
2021-12-21 08:18:00+00:00,,,,0,0,,0.0,
2021-12-21 08:19:00+00:00,,,,0,0,,0.0,
2021-12-21 08:20:00+00:00,,,,0,0,,0.0,
2021-12-21 08:21:00+00:00,,,,0,0,,0.0,
2021-12-21 08:22:00+00:00,,,,0,0,,0.0,
2021-12-21 08:23:00+00:00,,,,0,0,,0.0,
2021-12-21 08:24:00+00:00,,,,0,0,,0.0,
2021-12-21 08:25:00+00:00,,,,0,0,,0.0,
2021-12-21 08:26:00+00:00,,,,0,0,,0.0,
2021-12-21 08:27:00+00:00,,,,0,0,,0.0,
2021-12-21 08:28:00+00:00,,,,0,0,,0.0,
2021-12-21 08:29:00+00:00,,,,0,0,,0.0,
2021-12-21 08:30:00+00:00,,,,0,0,,0.0,
2021-12-21 08:31:00+00:00,,,,0,0,,0.0,
2021-12-21 08:32:00+00:00,,,,0,0,,0.0,
2021-12-21 08:33:00+00:00,,,,0,0,,0.0,
2021-12-21 08:34:00+00:00,,,,0,0,,0.0,
2021-12-21 08:35:00+00:00,,,,0,0,,0.0,
2021-12-21 08:36:00+00:00,,,,0,0,,0.0,
2021-12-21 08:37:00+00:00,,,,0,0,,0.0,
2021-12-21 08:38:00+00:00,,,,0,0,,0.0,
2021-12-21 08:39:00+00:00,,,,0,0,,0.0,
2021-12-21 08:40:00+00:00,,,,0,0,,0.0,
2021-12-21 08:41:00+00:00,,,,0,0,,0.0,
2021-12-21 08:42:00+00:00,,,,0,0,,0.0,
2021-12-21 08:43:00+00:00,,,,0,0,,0.0,
2021-12-21 08:44:00+00:00,,,,0,0,,0.0,
2021-12-21 08:45:00+00:00,,,,0,0,,0.0,
2021-12-21 08:46:00+00:00,,,,0,0,,0.0,
2021-12-21 08:47:00+00:00,,,,0,0,,0.0,
2021-12-21 08:48:00+00:00,,,,0,0,,0.0,
2021-12-21 08:49:00+00:00,,,,0,0,,0.0,
2021-12-21 08:50:00+00:00,,,,0,0,,0.0,
2021-12-21 08:51:00+00:00,,,,0,0,,0.0,
2021-12-21 08:52:00+00:00,,,,0,0,,0.0,
2021-12-21 08:53:00+00:00,,,,0,0,,0.0,
2021-12-21 08:54:00+00:00,,,,0,0,,0.0,
2021-12-21 08:55:00+00:00,,,,0,0,,0.0,
2021-12-21 08:56:00+00:00,,,,0,0,,0.0,
2021-12-21 08:57:00+00:00,,,,0,0,,0.0,
2021-12-21 08:58:00+00:00,,,,0,0,,0.0,
2021-12-21 08:59:00+00:00,,,,0,0,,0.0,
2021-12-21 09:00:00+00:00,,,,0,0,,1.8641039489889237e-07,
